tissue,frequency,conductivity,permittivity,loss-tangent,penetration-depth
Muscle,4.8800e+10, 4.8110e+1, 1.5357e+1, 1.1540e+0, 4.8606e-4
Muscle,4.8900e+10, 4.8158e+1, 1.5330e+1, 1.1548e+0, 4.8520e-4
Muscle,4.9000e+10, 4.8207e+1, 1.5302e+1, 1.1557e+0, 4.8434e-4
Muscle,4.9100e+10, 4.8256e+1, 1.5275e+1, 1.1565e+0, 4.8349e-4
Muscle,4.9200e+10, 4.8305e+1, 1.5248e+1, 1.1574e+0, 4.8264e-4
Muscle,4.9300e+10, 4.8353e+1, 1.5222e+1, 1.1582e+0, 4.8179e-4
Muscle,4.9400e+10, 4.8401e+1, 1.5195e+1, 1.1591e+0, 4.8095e-4
Muscle,4.9500e+10, 4.8449e+1, 1.5168e+1, 1.1599e+0, 4.8011e-4
Muscle,4.9600e+10, 4.8497e+1, 1.5142e+1, 1.1608e+0, 4.7928e-4
Muscle,4.9700e+10, 4.8545e+1, 1.5115e+1, 1.1616e+0, 4.7844e-4
Muscle,4.9800e+10, 4.8593e+1, 1.5089e+1, 1.1624e+0, 4.7762e-4
Muscle,4.9900e+10, 4.8641e+1, 1.5063e+1, 1.1633e+0, 4.7679e-4
Muscle,5.0000e+10, 4.8688e+1, 1.5037e+1, 1.1641e+0, 4.7598e-4
Muscle,5.0100e+10, 4.8735e+1, 1.5011e+1, 1.1649e+0, 4.7516e-4
Muscle,5.0200e+10, 4.8783e+1, 1.4985e+1, 1.1657e+0, 4.7435e-4
Muscle,5.0300e+10, 4.8830e+1, 1.4959e+1, 1.1665e+0, 4.7354e-4
Muscle,5.0400e+10, 4.8876e+1, 1.4933e+1, 1.1673e+0, 4.7274e-4
Muscle,5.0500e+10, 4.8923e+1, 1.4907e+1, 1.1682e+0, 4.7194e-4
Muscle,5.0600e+10, 4.8970e+1, 1.4882e+1, 1.1690e+0, 4.7114e-4
Muscle,5.0700e+10, 4.9016e+1, 1.4857e+1, 1.1698e+0, 4.7035e-4
Muscle,5.0800e+10, 4.9063e+1, 1.4831e+1, 1.1706e+0, 4.6956e-4
Muscle,5.0900e+10, 4.9109e+1, 1.4806e+1, 1.1714e+0, 4.6877e-4
Muscle,5.1000e+10, 4.9155e+1, 1.4781e+1, 1.1721e+0, 4.6799e-4
Muscle,5.1100e+10, 4.9201e+1, 1.4756e+1, 1.1729e+0, 4.6721e-4
Muscle,5.1200e+10, 4.9247e+1, 1.4731e+1, 1.1737e+0, 4.6644e-4
Muscle,5.1300e+10, 4.9293e+1, 1.4706e+1, 1.1745e+0, 4.6567e-4
Muscle,5.1400e+10, 4.9338e+1, 1.4681e+1, 1.1753e+0, 4.6490e-4
Muscle,5.1500e+10, 4.9384e+1, 1.4656e+1, 1.1761e+0, 4.6413e-4
Muscle,5.1600e+10, 4.9429e+1, 1.4632e+1, 1.1768e+0, 4.6337e-4
Muscle,5.1700e+10, 4.9474e+1, 1.4607e+1, 1.1776e+0, 4.6261e-4
Muscle,5.1800e+10, 4.9519e+1, 1.4583e+1, 1.1784e+0, 4.6186e-4
Muscle,5.1900e+10, 4.9564e+1, 1.4559e+1, 1.1791e+0, 4.6111e-4
Muscle,5.2000e+10, 4.9609e+1, 1.4534e+1, 1.1799e+0, 4.6036e-4
Muscle,5.2100e+10, 4.9654e+1, 1.4510e+1, 1.1806e+0, 4.5962e-4
Muscle,5.2200e+10, 4.9698e+1, 1.4486e+1, 1.1814e+0, 4.5888e-4
Muscle,5.2300e+10, 4.9743e+1, 1.4462e+1, 1.1821e+0, 4.5814e-4
Muscle,5.2400e+10, 4.9787e+1, 1.4439e+1, 1.1829e+0, 4.5740e-4
Muscle,5.2500e+10, 4.9831e+1, 1.4415e+1, 1.1836e+0, 4.5667e-4
Muscle,5.2600e+10, 4.9875e+1, 1.4391e+1, 1.1844e+0, 4.5595e-4
Muscle,5.2700e+10, 4.9919e+1, 1.4367e+1, 1.1851e+0, 4.5522e-4
Muscle,5.2800e+10, 4.9963e+1, 1.4344e+1, 1.1858e+0, 4.5450e-4
Muscle,5.2900e+10, 5.0007e+1, 1.4321e+1, 1.1866e+0, 4.5378e-4
Muscle,5.3000e+10, 5.0050e+1, 1.4297e+1, 1.1873e+0, 4.5307e-4
Muscle,5.3100e+10, 5.0094e+1, 1.4274e+1, 1.1880e+0, 4.5235e-4
Muscle,5.3200e+10, 5.0137e+1, 1.4251e+1, 1.1887e+0, 4.5165e-4
Muscle,5.3300e+10, 5.0180e+1, 1.4228e+1, 1.1895e+0, 4.5094e-4
Muscle,5.3400e+10, 5.0223e+1, 1.4205e+1, 1.1902e+0, 4.5024e-4
Muscle,5.3500e+10, 5.0266e+1, 1.4182e+1, 1.1909e+0, 4.4954e-4
Muscle,5.3600e+10, 5.0309e+1, 1.4159e+1, 1.1916e+0, 4.4884e-4
Muscle,5.3700e+10, 5.0352e+1, 1.4136e+1, 1.1923e+0, 4.4815e-4
Muscle,5.3800e+10, 5.0395e+1, 1.4114e+1, 1.1930e+0, 4.4746e-4
Muscle,5.3900e+10, 5.0437e+1, 1.4091e+1, 1.1937e+0, 4.4677e-4
Muscle,5.4000e+10, 5.0479e+1, 1.4069e+1, 1.1944e+0, 4.4608e-4
Muscle,5.4100e+10, 5.0522e+1, 1.4046e+1, 1.1951e+0, 4.4540e-4
Muscle,5.4200e+10, 5.0564e+1, 1.4024e+1, 1.1958e+0, 4.4472e-4
Muscle,5.4300e+10, 5.0606e+1, 1.4002e+1, 1.1965e+0, 4.4405e-4
Muscle,5.4400e+10, 5.0648e+1, 1.3979e+1, 1.1972e+0, 4.4337e-4
Muscle,5.4500e+10, 5.0690e+1, 1.3957e+1, 1.1978e+0, 4.4270e-4
Muscle,5.4600e+10, 5.0731e+1, 1.3935e+1, 1.1985e+0, 4.4203e-4
Muscle,5.4700e+10, 5.0773e+1, 1.3913e+1, 1.1992e+0, 4.4137e-4
Muscle,5.4800e+10, 5.0814e+1, 1.3892e+1, 1.1999e+0, 4.4071e-4
Muscle,5.4900e+10, 5.0856e+1, 1.3870e+1, 1.2005e+0, 4.4005e-4
Muscle,5.5000e+10, 5.0897e+1, 1.3848e+1, 1.2012e+0, 4.3939e-4
Muscle,5.5100e+10, 5.0938e+1, 1.3827e+1, 1.2019e+0, 4.3874e-4
Muscle,5.5200e+10, 5.0979e+1, 1.3805e+1, 1.2025e+0, 4.3809e-4
Muscle,5.5300e+10, 5.1020e+1, 1.3784e+1, 1.2032e+0, 4.3744e-4
Muscle,5.5400e+10, 5.1061e+1, 1.3762e+1, 1.2038e+0, 4.3679e-4
Muscle,5.5500e+10, 5.1102e+1, 1.3741e+1, 1.2045e+0, 4.3615e-4
Muscle,5.5600e+10, 5.1142e+1, 1.3720e+1, 1.2052e+0, 4.3551e-4
Muscle,5.5700e+10, 5.1183e+1, 1.3698e+1, 1.2058e+0, 4.3487e-4
Muscle,5.5800e+10, 5.1223e+1, 1.3677e+1, 1.2064e+0, 4.3424e-4
Muscle,5.5900e+10, 5.1263e+1, 1.3656e+1, 1.2071e+0, 4.3360e-4
Muscle,5.6000e+10, 5.1303e+1, 1.3636e+1, 1.2077e+0, 4.3297e-4
Muscle,5.6100e+10, 5.1343e+1, 1.3615e+1, 1.2084e+0, 4.3235e-4
Muscle,5.6200e+10, 5.1383e+1, 1.3594e+1, 1.2090e+0, 4.3172e-4
Muscle,5.6300e+10, 5.1423e+1, 1.3573e+1, 1.2096e+0, 4.3110e-4
Muscle,5.6400e+10, 5.1463e+1, 1.3553e+1, 1.2102e+0, 4.3048e-4
Muscle,5.6500e+10, 5.1503e+1, 1.3532e+1, 1.2109e+0, 4.2986e-4
Muscle,5.6600e+10, 5.1542e+1, 1.3512e+1, 1.2115e+0, 4.2925e-4
Muscle,5.6700e+10, 5.1581e+1, 1.3491e+1, 1.2121e+0, 4.2864e-4
Muscle,5.6800e+10, 5.1621e+1, 1.3471e+1, 1.2127e+0, 4.2803e-4
Muscle,5.6900e+10, 5.1660e+1, 1.3451e+1, 1.2133e+0, 4.2742e-4
Muscle,5.7000e+10, 5.1699e+1, 1.3430e+1, 1.2140e+0, 4.2681e-4
Muscle,5.7100e+10, 5.1738e+1, 1.3410e+1, 1.2146e+0, 4.2621e-4
Muscle,5.7200e+10, 5.1777e+1, 1.3390e+1, 1.2152e+0, 4.2561e-4
Muscle,5.7300e+10, 5.1816e+1, 1.3370e+1, 1.2158e+0, 4.2501e-4
Muscle,5.7400e+10, 5.1854e+1, 1.3350e+1, 1.2164e+0, 4.2442e-4
Muscle,5.7500e+10, 5.1893e+1, 1.3330e+1, 1.2170e+0, 4.2383e-4
Muscle,5.7600e+10, 5.1932e+1, 1.3311e+1, 1.2176e+0, 4.2323e-4
Muscle,5.7700e+10, 5.1970e+1, 1.3291e+1, 1.2181e+0, 4.2265e-4
Muscle,5.7800e+10, 5.2008e+1, 1.3271e+1, 1.2187e+0, 4.2206e-4
Muscle,5.7900e+10, 5.2046e+1, 1.3252e+1, 1.2193e+0, 4.2148e-4
Muscle,5.8000e+10, 5.2085e+1, 1.3232e+1, 1.2199e+0, 4.2090e-4
Muscle,5.8100e+10, 5.2123e+1, 1.3213e+1, 1.2205e+0, 4.2032e-4
Muscle,5.8200e+10, 5.2160e+1, 1.3194e+1, 1.2211e+0, 4.1974e-4
Muscle,5.8300e+10, 5.2198e+1, 1.3174e+1, 1.2216e+0, 4.1917e-4
Muscle,5.8400e+10, 5.2236e+1, 1.3155e+1, 1.2222e+0, 4.1859e-4
Muscle,5.8500e+10, 5.2274e+1, 1.3136e+1, 1.2228e+0, 4.1802e-4
Muscle,5.8600e+10, 5.2311e+1, 1.3117e+1, 1.2233e+0, 4.1745e-4
Muscle,5.8700e+10, 5.2348e+1, 1.3098e+1, 1.2239e+0, 4.1689e-4
Muscle,5.8800e+10, 5.2386e+1, 1.3079e+1, 1.2245e+0, 4.1633e-4
Muscle,5.8900e+10, 5.2423e+1, 1.3060e+1, 1.2250e+0, 4.1576e-4
Muscle,5.9000e+10, 5.2460e+1, 1.3041e+1, 1.2256e+0, 4.1521e-4
Muscle,5.9100e+10, 5.2497e+1, 1.3022e+1, 1.2261e+0, 4.1465e-4
Muscle,5.9200e+10, 5.2534e+1, 1.3004e+1, 1.2267e+0, 4.1409e-4
Muscle,5.9300e+10, 5.2571e+1, 1.2985e+1, 1.2272e+0, 4.1354e-4
Muscle,5.9400e+10, 5.2608e+1, 1.2966e+1, 1.2278e+0, 4.1299e-4
Muscle,5.9500e+10, 5.2644e+1, 1.2948e+1, 1.2283e+0, 4.1244e-4
Muscle,5.9600e+10, 5.2681e+1, 1.2929e+1, 1.2289e+0, 4.1190e-4
Muscle,5.9700e+10, 5.2717e+1, 1.2911e+1, 1.2294e+0, 4.1135e-4
Muscle,5.9800e+10, 5.2754e+1, 1.2893e+1, 1.2300e+0, 4.1081e-4
Muscle,5.9900e+10, 5.2790e+1, 1.2874e+1, 1.2305e+0, 4.1027e-4
Muscle,6.0000e+10, 5.2826e+1, 1.2856e+1, 1.2310e+0, 4.0973e-4
Muscle,6.0100e+10, 5.2862e+1, 1.2838e+1, 1.2315e+0, 4.0919e-4
Muscle,6.0200e+10, 5.2898e+1, 1.2820e+1, 1.2321e+0, 4.0866e-4
Muscle,6.0300e+10, 5.2934e+1, 1.2802e+1, 1.2326e+0, 4.0813e-4
Muscle,6.0400e+10, 5.2970e+1, 1.2784e+1, 1.2331e+0, 4.0760e-4
Muscle,6.0500e+10, 5.3006e+1, 1.2766e+1, 1.2336e+0, 4.0707e-4
Muscle,6.0600e+10, 5.3041e+1, 1.2748e+1, 1.2341e+0, 4.0654e-4
Muscle,6.0700e+10, 5.3077e+1, 1.2731e+1, 1.2347e+0, 4.0602e-4
Muscle,6.0800e+10, 5.3112e+1, 1.2713e+1, 1.2352e+0, 4.0550e-4
Muscle,6.0900e+10, 5.3148e+1, 1.2695e+1, 1.2357e+0, 4.0498e-4
Muscle,6.1000e+10, 5.3183e+1, 1.2678e+1, 1.2362e+0, 4.0446e-4
Muscle,6.1100e+10, 5.3218e+1, 1.2660e+1, 1.2367e+0, 4.0394e-4
Muscle,6.1200e+10, 5.3253e+1, 1.2643e+1, 1.2372e+0, 4.0343e-4
Muscle,6.1300e+10, 5.3288e+1, 1.2625e+1, 1.2377e+0, 4.0291e-4
Muscle,6.1400e+10, 5.3323e+1, 1.2608e+1, 1.2382e+0, 4.0240e-4
Muscle,6.1500e+10, 5.3358e+1, 1.2591e+1, 1.2387e+0, 4.0189e-4
Muscle,6.1600e+10, 5.3393e+1, 1.2573e+1, 1.2392e+0, 4.0139e-4
Muscle,6.1700e+10, 5.3428e+1, 1.2556e+1, 1.2397e+0, 4.0088e-4
Muscle,6.1800e+10, 5.3462e+1, 1.2539e+1, 1.2401e+0, 4.0038e-4
Muscle,6.1900e+10, 5.3497e+1, 1.2522e+1, 1.2406e+0, 3.9988e-4
Muscle,6.2000e+10, 5.3531e+1, 1.2505e+1, 1.2411e+0, 3.9938e-4
Muscle,6.2100e+10, 5.3565e+1, 1.2488e+1, 1.2416e+0, 3.9888e-4
Muscle,6.2200e+10, 5.3600e+1, 1.2471e+1, 1.2421e+0, 3.9838e-4
Muscle,6.2300e+10, 5.3634e+1, 1.2454e+1, 1.2425e+0, 3.9789e-4
Muscle,6.2400e+10, 5.3668e+1, 1.2438e+1, 1.2430e+0, 3.9740e-4
Muscle,6.2500e+10, 5.3702e+1, 1.2421e+1, 1.2435e+0, 3.9691e-4
Muscle,6.2600e+10, 5.3736e+1, 1.2404e+1, 1.2440e+0, 3.9642e-4
Muscle,6.2700e+10, 5.3770e+1, 1.2388e+1, 1.2444e+0, 3.9593e-4
Muscle,6.2800e+10, 5.3804e+1, 1.2371e+1, 1.2449e+0, 3.9544e-4
Muscle,6.2900e+10, 5.3837e+1, 1.2354e+1, 1.2453e+0, 3.9496e-4
Muscle,6.3000e+10, 5.3871e+1, 1.2338e+1, 1.2458e+0, 3.9448e-4
Muscle,6.3100e+10, 5.3904e+1, 1.2322e+1, 1.2463e+0, 3.9400e-4
Muscle,6.3200e+10, 5.3938e+1, 1.2305e+1, 1.2467e+0, 3.9352e-4
Muscle,6.3300e+10, 5.3971e+1, 1.2289e+1, 1.2472e+0, 3.9304e-4
Muscle,6.3400e+10, 5.4004e+1, 1.2273e+1, 1.2476e+0, 3.9257e-4
Muscle,6.3500e+10, 5.4038e+1, 1.2257e+1, 1.2481e+0, 3.9209e-4
Muscle,6.3600e+10, 5.4071e+1, 1.2240e+1, 1.2485e+0, 3.9162e-4
Muscle,6.3700e+10, 5.4104e+1, 1.2224e+1, 1.2489e+0, 3.9115e-4
Muscle,6.3800e+10, 5.4137e+1, 1.2208e+1, 1.2494e+0, 3.9068e-4
Muscle,6.3900e+10, 5.4169e+1, 1.2192e+1, 1.2498e+0, 3.9022e-4
Muscle,6.4000e+10, 5.4202e+1, 1.2176e+1, 1.2503e+0, 3.8975e-4
Muscle,6.4100e+10, 5.4235e+1, 1.2161e+1, 1.2507e+0, 3.8929e-4
Muscle,6.4200e+10, 5.4268e+1, 1.2145e+1, 1.2511e+0, 3.8882e-4
Muscle,6.4300e+10, 5.4300e+1, 1.2129e+1, 1.2515e+0, 3.8836e-4
Muscle,6.4400e+10, 5.4333e+1, 1.2113e+1, 1.2520e+0, 3.8790e-4
Muscle,6.4500e+10, 5.4365e+1, 1.2098e+1, 1.2524e+0, 3.8745e-4
Muscle,6.4600e+10, 5.4397e+1, 1.2082e+1, 1.2528e+0, 3.8699e-4
Muscle,6.4700e+10, 5.4430e+1, 1.2066e+1, 1.2532e+0, 3.8654e-4
Muscle,6.4800e+10, 5.4462e+1, 1.2051e+1, 1.2537e+0, 3.8609e-4
Muscle,6.4900e+10, 5.4494e+1, 1.2035e+1, 1.2541e+0, 3.8563e-4
Muscle,6.5000e+10, 5.4526e+1, 1.2020e+1, 1.2545e+0, 3.8518e-4
Muscle,6.5100e+10, 5.4558e+1, 1.2005e+1, 1.2549e+0, 3.8474e-4
Muscle,6.5200e+10, 5.4590e+1, 1.1989e+1, 1.2553e+0, 3.8429e-4
Muscle,6.5300e+10, 5.4622e+1, 1.1974e+1, 1.2557e+0, 3.8385e-4
Muscle,6.5400e+10, 5.4653e+1, 1.1959e+1, 1.2561e+0, 3.8340e-4
Muscle,6.5500e+10, 5.4685e+1, 1.1944e+1, 1.2565e+0, 3.8296e-4
Muscle,6.5600e+10, 5.4716e+1, 1.1929e+1, 1.2569e+0, 3.8252e-4
Muscle,6.5700e+10, 5.4748e+1, 1.1914e+1, 1.2573e+0, 3.8208e-4
Muscle,6.5800e+10, 5.4779e+1, 1.1898e+1, 1.2577e+0, 3.8164e-4
Muscle,6.5900e+10, 5.4811e+1, 1.1884e+1, 1.2581e+0, 3.8121e-4
Muscle,6.6000e+10, 5.4842e+1, 1.1869e+1, 1.2585e+0, 3.8077e-4
Muscle,6.6100e+10, 5.4873e+1, 1.1854e+1, 1.2589e+0, 3.8034e-4
Muscle,6.6200e+10, 5.4904e+1, 1.1839e+1, 1.2593e+0, 3.7991e-4
Muscle,6.6300e+10, 5.4935e+1, 1.1824e+1, 1.2597e+0, 3.7948e-4
Muscle,6.6400e+10, 5.4966e+1, 1.1809e+1, 1.2600e+0, 3.7905e-4
Muscle,6.6500e+10, 5.4997e+1, 1.1795e+1, 1.2604e+0, 3.7862e-4
Muscle,6.6600e+10, 5.5028e+1, 1.1780e+1, 1.2608e+0, 3.7820e-4
Muscle,6.6700e+10, 5.5059e+1, 1.1765e+1, 1.2612e+0, 3.7777e-4
Muscle,6.6800e+10, 5.5090e+1, 1.1751e+1, 1.2615e+0, 3.7735e-4
Muscle,6.6900e+10, 5.5120e+1, 1.1736e+1, 1.2619e+0, 3.7693e-4
Muscle,6.7000e+10, 5.5151e+1, 1.1722e+1, 1.2623e+0, 3.7651e-4
Muscle,6.7100e+10, 5.5181e+1, 1.1707e+1, 1.2627e+0, 3.7609e-4
Muscle,6.7200e+10, 5.5212e+1, 1.1693e+1, 1.2630e+0, 3.7567e-4
Muscle,6.7300e+10, 5.5242e+1, 1.1679e+1, 1.2634e+0, 3.7526e-4
Muscle,6.7400e+10, 5.5272e+1, 1.1665e+1, 1.2638e+0, 3.7484e-4
Muscle,6.7500e+10, 5.5303e+1, 1.1650e+1, 1.2641e+0, 3.7443e-4
Muscle,6.7600e+10, 5.5333e+1, 1.1636e+1, 1.2645e+0, 3.7402e-4
Muscle,6.7700e+10, 5.5363e+1, 1.1622e+1, 1.2648e+0, 3.7361e-4
Muscle,6.7800e+10, 5.5393e+1, 1.1608e+1, 1.2652e+0, 3.7320e-4
Muscle,6.7900e+10, 5.5423e+1, 1.1594e+1, 1.2655e+0, 3.7279e-4
Muscle,6.8000e+10, 5.5453e+1, 1.1580e+1, 1.2659e+0, 3.7238e-4
Muscle,6.8100e+10, 5.5482e+1, 1.1566e+1, 1.2662e+0, 3.7198e-4
Muscle,6.8200e+10, 5.5512e+1, 1.1552e+1, 1.2666e+0, 3.7157e-4
Muscle,6.8300e+10, 5.5542e+1, 1.1538e+1, 1.2669e+0, 3.7117e-4
Muscle,6.8400e+10, 5.5571e+1, 1.1524e+1, 1.2673e+0, 3.7077e-4
Muscle,6.8500e+10, 5.5601e+1, 1.1510e+1, 1.2676e+0, 3.7037e-4
Muscle,6.8600e+10, 5.5630e+1, 1.1497e+1, 1.2679e+0, 3.6997e-4
Muscle,6.8700e+10, 5.5660e+1, 1.1483e+1, 1.2683e+0, 3.6958e-4
Muscle,6.8800e+10, 5.5689e+1, 1.1469e+1, 1.2686e+0, 3.6918e-4
Muscle,6.8900e+10, 5.5718e+1, 1.1456e+1, 1.2689e+0, 3.6878e-4
Muscle,6.9000e+10, 5.5748e+1, 1.1442e+1, 1.2693e+0, 3.6839e-4
Muscle,6.9100e+10, 5.5777e+1, 1.1428e+1, 1.2696e+0, 3.6800e-4
Muscle,6.9200e+10, 5.5806e+1, 1.1415e+1, 1.2699e+0, 3.6761e-4
Muscle,6.9300e+10, 5.5835e+1, 1.1401e+1, 1.2703e+0, 3.6722e-4
Muscle,6.9400e+10, 5.5864e+1, 1.1388e+1, 1.2706e+0, 3.6683e-4
Muscle,6.9500e+10, 5.5893e+1, 1.1375e+1, 1.2709e+0, 3.6644e-4
Muscle,6.9600e+10, 5.5921e+1, 1.1361e+1, 1.2712e+0, 3.6606e-4
Muscle,6.9700e+10, 5.5950e+1, 1.1348e+1, 1.2715e+0, 3.6567e-4
Muscle,6.9800e+10, 5.5979e+1, 1.1335e+1, 1.2718e+0, 3.6529e-4
Muscle,6.9900e+10, 5.6007e+1, 1.1322e+1, 1.2722e+0, 3.6490e-4
Muscle,7.0000e+10, 5.6036e+1, 1.1308e+1, 1.2725e+0, 3.6452e-4
Muscle,7.0100e+10, 5.6065e+1, 1.1295e+1, 1.2728e+0, 3.6414e-4
Muscle,7.0200e+10, 5.6093e+1, 1.1282e+1, 1.2731e+0, 3.6376e-4
Muscle,7.0300e+10, 5.6121e+1, 1.1269e+1, 1.2734e+0, 3.6339e-4
Muscle,7.0400e+10, 5.6150e+1, 1.1256e+1, 1.2737e+0, 3.6301e-4
Muscle,7.0500e+10, 5.6178e+1, 1.1243e+1, 1.2740e+0, 3.6264e-4
Muscle,7.0600e+10, 5.6206e+1, 1.1230e+1, 1.2743e+0, 3.6226e-4
Muscle,7.0700e+10, 5.6234e+1, 1.1217e+1, 1.2746e+0, 3.6189e-4
Muscle,7.0800e+10, 5.6262e+1, 1.1204e+1, 1.2749e+0, 3.6152e-4
Muscle,7.0900e+10, 5.6290e+1, 1.1192e+1, 1.2752e+0, 3.6115e-4
Muscle,7.1000e+10, 5.6318e+1, 1.1179e+1, 1.2755e+0, 3.6078e-4
Muscle,7.1100e+10, 5.6346e+1, 1.1166e+1, 1.2758e+0, 3.6041e-4
Muscle,7.1200e+10, 5.6374e+1, 1.1153e+1, 1.2761e+0, 3.6004e-4
Muscle,7.1300e+10, 5.6402e+1, 1.1141e+1, 1.2763e+0, 3.5967e-4
Muscle,7.1400e+10, 5.6429e+1, 1.1128e+1, 1.2766e+0, 3.5931e-4
Muscle,7.1500e+10, 5.6457e+1, 1.1116e+1, 1.2769e+0, 3.5895e-4
Muscle,7.1600e+10, 5.6485e+1, 1.1103e+1, 1.2772e+0, 3.5858e-4
Muscle,7.1700e+10, 5.6512e+1, 1.1090e+1, 1.2775e+0, 3.5822e-4
Muscle,7.1800e+10, 5.6539e+1, 1.1078e+1, 1.2778e+0, 3.5786e-4
Muscle,7.1900e+10, 5.6567e+1, 1.1066e+1, 1.2780e+0, 3.5750e-4
Muscle,7.2000e+10, 5.6594e+1, 1.1053e+1, 1.2783e+0, 3.5714e-4
Muscle,7.2100e+10, 5.6622e+1, 1.1041e+1, 1.2786e+0, 3.5679e-4
Muscle,7.2200e+10, 5.6649e+1, 1.1028e+1, 1.2789e+0, 3.5643e-4
Muscle,7.2300e+10, 5.6676e+1, 1.1016e+1, 1.2791e+0, 3.5608e-4
Muscle,7.2400e+10, 5.6703e+1, 1.1004e+1, 1.2794e+0, 3.5572e-4
Muscle,7.2500e+10, 5.6730e+1, 1.0992e+1, 1.2797e+0, 3.5537e-4
Muscle,7.2600e+10, 5.6757e+1, 1.0979e+1, 1.2799e+0, 3.5502e-4
Muscle,7.2700e+10, 5.6784e+1, 1.0967e+1, 1.2802e+0, 3.5467e-4
Muscle,7.2800e+10, 5.6811e+1, 1.0955e+1, 1.2804e+0, 3.5432e-4
Muscle,7.2900e+10, 5.6838e+1, 1.0943e+1, 1.2807e+0, 3.5397e-4
Muscle,7.3000e+10, 5.6864e+1, 1.0931e+1, 1.2810e+0, 3.5362e-4
Muscle,7.3100e+10, 5.6891e+1, 1.0919e+1, 1.2812e+0, 3.5327e-4
Muscle,7.3200e+10, 5.6918e+1, 1.0907e+1, 1.2815e+0, 3.5293e-4
Muscle,7.3300e+10, 5.6944e+1, 1.0895e+1, 1.2817e+0, 3.5258e-4
Muscle,7.3400e+10, 5.6971e+1, 1.0883e+1, 1.2820e+0, 3.5224e-4
Muscle,7.3500e+10, 5.6997e+1, 1.0871e+1, 1.2822e+0, 3.5190e-4
Muscle,7.3600e+10, 5.7024e+1, 1.0860e+1, 1.2825e+0, 3.5156e-4
Muscle,7.3700e+10, 5.7050e+1, 1.0848e+1, 1.2827e+0, 3.5122e-4
Muscle,7.3800e+10, 5.7076e+1, 1.0836e+1, 1.2830e+0, 3.5088e-4
Muscle,7.3900e+10, 5.7103e+1, 1.0824e+1, 1.2832e+0, 3.5054e-4
Muscle,7.4000e+10, 5.7129e+1, 1.0813e+1, 1.2834e+0, 3.5020e-4
Muscle,7.4100e+10, 5.7155e+1, 1.0801e+1, 1.2837e+0, 3.4986e-4
Muscle,7.4200e+10, 5.7181e+1, 1.0789e+1, 1.2839e+0, 3.4953e-4
Muscle,7.4300e+10, 5.7207e+1, 1.0778e+1, 1.2841e+0, 3.4919e-4
Muscle,7.4400e+10, 5.7233e+1, 1.0766e+1, 1.2844e+0, 3.4886e-4
Muscle,7.4500e+10, 5.7259e+1, 1.0755e+1, 1.2846e+0, 3.4853e-4
Muscle,7.4600e+10, 5.7285e+1, 1.0743e+1, 1.2848e+0, 3.4820e-4
Muscle,7.4700e+10, 5.7311e+1, 1.0732e+1, 1.2851e+0, 3.4787e-4
Muscle,7.4800e+10, 5.7336e+1, 1.0720e+1, 1.2853e+0, 3.4754e-4
Muscle,7.4900e+10, 5.7362e+1, 1.0709e+1, 1.2855e+0, 3.4721e-4
Muscle,7.5000e+10, 5.7388e+1, 1.0698e+1, 1.2857e+0, 3.4688e-4
Muscle,7.5100e+10, 5.7413e+1, 1.0686e+1, 1.2860e+0, 3.4655e-4
Muscle,7.5200e+10, 5.7439e+1, 1.0675e+1, 1.2862e+0, 3.4623e-4
Muscle,7.5300e+10, 5.7465e+1, 1.0664e+1, 1.2864e+0, 3.4590e-4
Muscle,7.5400e+10, 5.7490e+1, 1.0652e+1, 1.2866e+0, 3.4558e-4
Muscle,7.5500e+10, 5.7515e+1, 1.0641e+1, 1.2868e+0, 3.4526e-4
Muscle,7.5600e+10, 5.7541e+1, 1.0630e+1, 1.2871e+0, 3.4493e-4
Muscle,7.5700e+10, 5.7566e+1, 1.0619e+1, 1.2873e+0, 3.4461e-4
Muscle,7.5800e+10, 5.7591e+1, 1.0608e+1, 1.2875e+0, 3.4429e-4
Muscle,7.5900e+10, 5.7616e+1, 1.0597e+1, 1.2877e+0, 3.4397e-4
Muscle,7.6000e+10, 5.7642e+1, 1.0586e+1, 1.2879e+0, 3.4366e-4
Muscle,7.6100e+10, 5.7667e+1, 1.0575e+1, 1.2881e+0, 3.4334e-4
Muscle,7.6200e+10, 5.7692e+1, 1.0564e+1, 1.2883e+0, 3.4302e-4
Muscle,7.6300e+10, 5.7717e+1, 1.0553e+1, 1.2885e+0, 3.4271e-4
Muscle,7.6400e+10, 5.7742e+1, 1.0542e+1, 1.2887e+0, 3.4239e-4
Muscle,7.6500e+10, 5.7766e+1, 1.0531e+1, 1.2889e+0, 3.4208e-4
Muscle,7.6600e+10, 5.7791e+1, 1.0520e+1, 1.2891e+0, 3.4177e-4
Muscle,7.6700e+10, 5.7816e+1, 1.0509e+1, 1.2893e+0, 3.4145e-4
Muscle,7.6800e+10, 5.7841e+1, 1.0499e+1, 1.2895e+0, 3.4114e-4
Muscle,7.6900e+10, 5.7865e+1, 1.0488e+1, 1.2897e+0, 3.4083e-4
Muscle,7.7000e+10, 5.7890e+1, 1.0477e+1, 1.2899e+0, 3.4052e-4
Muscle,7.7100e+10, 5.7915e+1, 1.0466e+1, 1.2901e+0, 3.4021e-4
Muscle,7.7200e+10, 5.7939e+1, 1.0456e+1, 1.2903e+0, 3.3991e-4
